label,text
0,"Gia vị món cơm tấm quá quá dở, ăn không vô."
0,Thời này ai mà sài Windows đâu nữaNhìn cái giao diện loằng loằng ngoằng rối mắt
1,"Không có gì để chê ở món mì quảng này, quá cuốn hút."
1,Mình là tín đồ của Note 1 rồi 5 chẳng lẽ 7 nữa sao trời. I love galaxy note.
0,"Mình rất thất vọng với mì xào, topping chán, đồ ăn chán phèo."
1,Với tầm giá này thì Acer là ổn định nhất rồi.
1,"Có tiền mình wuất con zen 3 duxlue 6g ram.aus 3 mẫu điều rất đep.sài nhiều asus rất ok,sài it ra oai thì iphone 6.nhưng mình đang sài zenphone 2 4g ram rom 64 chip 3580,mình thấy rất nhanh và mạnh,ủng hộ asus cố lên.nếu ai am hiểu về điện thoại thì đánh giá còn ko hiểu đừng nên phán xét lung tung."
0,"Mình rất thất vọng với AirPods, pin kém, hay bị chán hẳn."
0,Với tầm giá này mà Oppo xấu vậy là không đáng tiền.
0,Những gì cần làm đã làm hết ở những bản trước rồi. Màn hình to thì đã to rồi. Ram lớn cấu hình mạnh đều đã có rồi. Gần như là không còn gì thông minh hơn để tích hợp với smartphone nữa rồi. Trong khi ở Việt Nam mình thì có thể sử dụng đc hết hiệu xuất của mấy cái đó đâu. Rùa thi chạy với thỏ mà cứ tưởng mình chạy nhanh hơn là sao?
0,nokia thì đã bán luôn rồi giờ tới phiên anh apple tính sao đây hết ý tưởng rồi
0,Mới mua con Xiaomi này về mà thấy lỗi cực kỳ.
0,"Món trà sữa ở quán này thiu quá, ăn hơn nửa năm là thấy mặn chát."
0,"Acer xấu quá, xài một thời gian là thấy hay bị lỗi."
1,Ảnh ọt x-e2s thấy có vẻ đã mắt hơn
1,"Món mì quảng ngon hết sẩy, gia vị rất ngon."
1,"Chơi Game offline phê với Màn này. Lên Pub hỗ trợ mấy film này, công nhận y như rạp. Đáng tiền, không làm đồ họa không rõ? Nhưng màu khá đẹp."
0,"Gia vị món lẩu quá chua, ăn không vô."
0,Camera chưa đỉnh
1,"Cứ từ từ, đi chậm một chút, nhưng sẽ tránh sụp hố người đi trước. Sự khôn ngoan của táo là đây."
0,Dẫn bố đi ăn vịt quay mà con chê khô quá.
1,"Không có gì để chê ở món mì quảng này, quá quá đã."
0,"Gia vị món gà rán quá ngấy, ăn không vô."
1,"Mình vẫn đang dùng con Note2 thấy hài lòng và chưa muốn đổi, tiền dư mình đi làm từ thiện!"
0,Sony luôn đưa ra giá bán trên trời. Đó là lý do hàng bán không chạy.
0,Thiết kế ít đẹp
0,"Mình rất thất vọng với Vivo, cảm ứng chán, hay bị hay bị lỗi."
0,Mua Acer về dùng thử mà thấy lỗi quá.
0,Điện thoại rất nóng
1,"DÙ là chất liệu gì đi nữa, nút Home của IP vẫn rất ấn tượng và đẳng cấp..."
0,"Trước nghe thấy iphone mình cũng thích lắm, nhưng không đủ tiền mua, iphone trước kia hơn hẳn các dòng khác ở thiết kế, cảm ứng và màn hình đẹp tốt. Nhưng đến thời điểm iphone 5s, 6s không hiểu sao có tiền cũng không muốn nữa. Không nói đến những người yêu công nghệ họ mua về tìm hiểu vọc vạch nhé, còn đa số mua về chẳng biết để làm gì chỉ nghe với gọi giải quyết khâu oai là chính bởi họ có tiền họ có quyền thể hiện, con người VN khác các nước khác là ở chỗ đó. Giờ ra đường rút iphone ra bình thường quá, không bằng em V3 :D"
0,Dẫn em trai đi ăn nướng mà bố chê mặn quá.
0,"Món bánh mì ở quán này ôi quá, ăn một tuần là thấy nhạt nhẽo."
1,Loa này rất tốt
1,"Món mì xào ở quán này tuyệt vời cực kỳ, ăn suốt mấy tháng vẫn ghiền."
0,"Vivo chậm quá, xài mấy ngày là thấy giật lag."
1,"Tôi rất thích sản phẩm của HTC, bởi những lý do sau: Thứ nhất, khi mới ra nó là một siêu phẩm nên người tiêu dùng sẽ phải chi ra khoản tiền lên tới 17 triệu để được sở hưu em nó. Thứ hai, khi ra được 4 tháng, nó trở thành hàng cao cấp và người tiêu dùng lúc này phải bỏ ra 2/3 giá ban đầu để sở hữu em nó. Thứ b, sau một năm nó trở thành hàng phổ thông, và người tiêu dùng phải bỏ ra 1/2 gía ban đầu là có ngay em nó, và cuối cùng sau 2 năm em nó biến mất tăm không còn xuất hiện trên các của hàng lớn. Lời khuyên cho HTC là nên bán đúng giá trị thực của sản phẩm, không bán giá ảo để rồi xuống ào ào làm mất đi giá trị của sẩn phẩm mà phải mất bao công sức tạo ra."
0,"Mình rất thất vọng với sushi, nước chấm ngấy, đồ ăn mặn chát."
0,"Mình rất thất vọng với LG, hiệu năng bình thường, hay bị mất sóng."
0,"Không thể chấp nhận được HP, quá quá chán."
1,"Con Oppo này dùng xuất sắc, pin đẹp."
1,"Mua Realme cho vợ dùng, đồng nghiệp khen mạnh."
1,Cái nào cũng lưu trữ được 32G. Tha hồ. Lỡ như hết bộ nhớ thì để dành lưu ảnh cũng khoái.
0,"Con Oppo này dùng không ổn, pin quá đơ."
0,apple cạn ý tưởng rồi
1,ok
1,"Mới ăn thử sushi ở đây, vị chuẩn vị lắm luôn."
0,"Asus thiết kế quá tệ, camera thì không xài được."
0,"sáng nay nhận hàng em nó có 1 số chia sẽ vs anh em như sau: -quay tay bật màn hình ko ổn định. lúc đc lúc ko, dự là do phần mềm. điên luôn vs em nó. -có tiếng Việt nhưng font xấu cần hoàn chỉnh về phần mềm. - đo nhịp tim sai số vs con note 4 của mình, nhưng ko nhiều. -app trên android thấy cùi hơn trên ios. đồng bộ bao ngu. -màn hình ko sáng lắm. nhưng ít ra nắng nên ko sao."
0,Dẫn người yêu đi ăn bún bò mà bố chê chán quá.
0,"Không thể chấp nhận được món phở này, quá mặn."
0,Android xài rat nhanh het pin ko qua noi iOS dau dung mong vo vong
0,Vừa test xem phim để sáng Max tắt hết kết nối xem 45' tụt 15% haiz
1,"Mới ăn thử mì xào ở đây, vị tươi lắm luôn."
0,Mới ăn thử bánh xèo ở đây mà thấy nhạt cực kỳ.
0,Nói chung không thấy đẹp hơn và thấy bất tiện hơn ở chỗ ai nhỡ mua loa xịn rồi giờ không đổi điện thoại để lỉnh kỉnh giắc chuyển đổi.
0,"Mình rất thất vọng với nem cuốn, đồ ăn nguội ngắt, đồ ăn nguội ngắt."
0,thực sự là chán quá. về hiệu năng thì vô đối mà về kiểu dáng sao mãi không chịu lớn vậy :((
1,"Mới tậu con Sony này về, ấn tượng cực kỳ luôn."
0,"Thực ra tiện nhưng lại ko tiện. Ví dụ muốn nghe cuộc gọi đến SIM chính thì phải chuyển cuộc gọi, tự nhiên lại tốn tiền. Chưa kể nếu có ai nhắn đến SIM chính cũng không biết luôn. Ngoài ra khi muốn gọi thì lại phải gọi từ SIM trên watch, như vậy mọi người sẽ rất bối rối với 2 số của bạn. Ngoài ra ở nước ngoài việc duy trì 2 SIM với 2 số điện thoại là tốn kém và không cần thiết, mỗi line điện thoại tốn $40-$50 chứ không ít. Nếu coi watch không phải thiết bị ""nối dài"" của phone mà là thiết bị độc lập thì cũng tốt, tuy nhiên sẽ cần một thời gian nữa để nó có thể thực sự hoạt động độc lập được, đặc biệt là về pin. Hy vọng tương lai 5-7 năm nữa thì smartphone cũng không cần, chỉ cần 2 thiết bị: smartwatch với tablet lai laptop là đủ"
0,Với tầm giá này mà HP xấu vậy là không đáng tiền.
0,"Xa xỉ quá, tiền đâu mà mua. Mua tai nghe 30k còn xót, nói chi tới 30 triệu."
1,"Dẫn em gái đi ăn cơm tấm, mẹ khen tuyệt vời."
1,kết em sony gom lúa mua thôi
0,Mạng quá tệ
0,chủ đáng với galaxy y thôi. so với a5 thì vẫn ko đáng ngồi cùng a5.
0,Dẫn bố đi ăn trà sữa mà bố chê khó ăn quá.
1,"Mình rất thích cơm tấm ở đây, quán phục vụ đặc sắc, đồ ăn vừa vị."
0,"Con Oppo này dùng lag, pin kém quá."
1,"Mình rất thích cà phê ở đây, quán phục vụ giòn, đồ ăn ngon."
0,"Gia vị món bánh xèo quá quá dở, ăn không vô."
0,Với tầm giá này mà Xiaomi tệ vậy là không đáng tiền.
0,"Món hải sản ở quán này quá tệ quá, ăn mấy ngày là thấy khô khốc."
0,"17 củ, có nhầm không HTC"
0,Thiết kế ít hoàn hảo
1,"Sony nhanh quá, xài mấy ngày rồi vẫn không bị lag."
0,"Đã thử test windows phone từ hồi mới ra, kết quả cầm ko quá 2 phút là ném lại. Lâu lâu thấy bạn bè lôi Lúa Mì ra cũng mượn vuốt vuốt đâu đc 1-2 phút rồi trả lại. Tóm lại là ko thể nuốt nổi cái hệ điều hành này, nhất là cái giao diện!"
1,"Huawei thiết kế tốt, chip rất tốt."
1,Quán này mì xào là chuẩn vị nhất rồi.
0,Khong thích phím chức năng nằm trong màn hình của sony
1,rất tuyệt vời
1,"Dẫn vợ đi ăn nem cuốn, chồng khen vừa miệng."
0,Với tầm giá này mà Surface yếu vậy là không đáng tiền.
0,"Con LG này dùng loạn, pin kém quá."
1,"Món nướng ngon hết sẩy, gia vị cuốn hút."
0,"Món phở vị ngán, không đáng tiền tí nào."
1,"Món kem vị ngon, gia vị làm rất giòn."
0,"Món hải sản ở quán này nhạt quá, ăn một thời gian là thấy nhạt nhẽo."
0,"Oppo kém quá, xài vài hôm là thấy nóng máy."
1,"1. Thanh toán qua Apple Pay tốt, bản chất nó tự có NFC nên tốc độ ko khác thanh toán Apple Pay trên phone. Thậm chí vì lý do bảo mật, bạn phải add thẻ trên AW độc lập với các thẻ trên iPhone (hơi mất công nhưng nó an toàn) 2. Statbucks vẫn là barcode nên nhanh là chắc chắn rồi 3. Tính năng sức khoẻ mình ko đề cập vì nó khá basic, thích cái nhắc mình nhấc mông khi ngồi lâu"
1,"Mới tậu con iPhone này về, tuyệt vời cực kỳ luôn."
0,"Mình rất thất vọng với Samsung, hệ điều hành bình thường, hay bị giật lag."
0,Pin hơi nóng
1,Sản phẩm này thật sự mát
0,"Một lần mua Z1 chính hãng nhớ đời, dùng được 1 năm thì vỡ màn hình ( gẫy luôn con Victor barave sword 12 ) trong cùng 1 ngày, ra  thay mất 4tr2, thay về được 2 tháng thì lỗi main mới cú. Mang ra phán 4tr5 thay main, em xót tiền quá, mang về. Mang ra hàng điện thoại bán, xác máy 1tr5, em xót quá mang về làm kỷ niệm. Giờ chỉ mua hàng xách tay của Nhật, giá hợp lý mà bền."
0,"Không thể chấp nhận được Vivo, quá xấu."
0,"Món bánh mì ở quán này tanh quá, ăn một tháng là thấy khô khốc."
0,"Không thể chấp nhận được món lẩu này, quá quá kém."
1,"Món bún bò ngon hết sẩy, gia vị ngon tuyệt."
1,"Xiaomi đẹp quá, xài vài hôm rồi vẫn mạnh."
1,"Tuyệt vời ông mặt trời, order ngay và luôn thôi"
1,note 1 dùng 4 năm nay rồi vẫn chạy tôt. chỉ mới thay kính vì xướt thôi
0,Điện thoại quá kém
0,"Món hải sản vị thiu, không đáng tiền tí nào."
0,"Không thể chấp nhận được Huawei, quá yếu."
0,"Không thể chấp nhận được món cơm tấm này, quá khô."
1,Surface Pro 4 : đây là sự lựa chọn tốt nhất rồi
1,"Không có gì để chê ở món lẩu này, quá giòn."
1,Quán này nướng là ngon tuyệt nhất rồi.
1,"Dẫn em trai đi ăn bánh mì, đồng nghiệp khen chất lượng."
1,Chất lượng này khá êm
0,"Thật tiếc là đa số những ứng dụng trên đều không sử dụng được hoặc chưa thật sự hiểu quả tại Việt Nam cơ bản thì mình cũng có cùng quan điểm với bác chủ topic về khái niệm sử dụng smartwatch vào thời điểm hiện tại.Trung bình 300-400$ là 1 khoản tiền k nhỏ,kiếm 300-400$ tại Việt Nam cũng k phải đơn giản nhưng việc 1 người bỏ ra 300-400$ để thoả mãn đam mê của mình thì ngay cả ở Việt Nam cũng đâu phải cái j đó quá khủng khiếp.Mình thấy lạ là có rất nhiều người vào comment cái kiểu ""chả để làm j"", ""nâng bi"", ""phí tiền"",...Mình k nói bạn có tiền để mua hay k,nhưng đơn giản là bạn vào đọc,k thk bạn có thể đi ra và tìm 1 topic khác đúng sở thk của bạn.Bạn k cần phải thở ra những câu chả liên quan kiểu như vậy để người khác k mua giống mình cho đỡ cảm thấy lạc lõng vs xu hướng của thế giới"
0,"Món nem cuốn ở quán này ngán quá, ăn hơn nửa năm là thấy dai quá."
1,"Dẫn người yêu đi ăn lẩu, chồng khen xuất sắc."
1,"Không có gì để chê ở món vịt quay này, quá quá đã."
1,Với tầm giá này thì Lenovo là ổn định nhất rồi.
0,Dẫn bạn bè đi ăn phở mà người yêu chê chua lè quá.
1,"Mới tậu con Oppo này về, nhẹ cực kỳ luôn."
0,S7 thất vọng quá
0,"iPhone lởm quá, xài hơn nửa năm là thấy hay bị lỗi."
1,"Dẫn người yêu đi ăn lẩu, bạn bè khen ngon miệng."
1,Với tầm giá này thì Surface là bền nhất rồi.
1,Ồ....rẻ nhỉ.
0,Cần j phải home cảm ứng jailbreak xong cài activation là thành cảm ứng rồi.aple luôn đi sau jailbreak 10 năm
1,"Đang dùng redmi note 2 để cm đây. Máy tôi lúc mới mua cài rom của cửa hàng pin dùng vài tiếng hết, cứ đang tắt màn hình mở màn hình lên là pin tụt, nhưng sau đó tôi cài rom 7.21.01 pro thì pin rất trâu, dung 3g đọc báo liên tục được hơn 7 tiếng với độ sáng màn hình là 45. Các chức năng khác cũng rất tốt, có cái nắp lưng ọp ẹp đã mua nắp da thay thế."
0,"Gia vị món vịt quay quá nguội ngắt, ăn không vô."
1,"Mới ăn thử hải sản ở đây, vị chuẩn vị lắm luôn."
0,Pin chả đẹp
0,Điện thoại giá này chắc bảo hành chỉ 24h mà thôi ?
1,Pin này hoàn toàn êm
0,"theo ý mình chọn Dell XPS cấu hình cũng vậy, giá lại rẻ hơn cho lành."
1,"Mình rất thích bún bò ở đây, quán phục vụ béo, đồ ăn sạch sẽ."
1,"Mới tậu con Realme này về, đẹp cực kỳ luôn."
1,"Con HP này dùng ấn tượng, pin vẫn mượt."
1,"Huawei thiết kế cao cấp, cảm ứng ok lắm."
0,"Không thể chấp nhận được iPhone, quá lag."
1,"iPhone ổn định quá, xài cả tuần rồi vẫn hoạt động tốt."
1,"Món sushi vị rất ngon, decor làm rất chất lượng."
1,Ngầu phết
0,Dịch vụ ít ngon
1,"Công nghệ của SS thật tuyệt, biết lắng nghe, học hỏi và bứt phá trước đối thủ! Tôi kính trọng SS"
0,"Samsung thiết kế quá tệ, cảm ứng thì sụt pin nhanh."
1,"Món gỏi cuốn ngon hết sẩy, gia vị ngon."
1,"Không có gì để chê ở Asus, quá ngon lành."
0,"Gia vị món hải sản quá nguội ngắt, ăn không vô."
1,"Món cà phê ngon hết sẩy, gia vị hấp dẫn."
0,"Huawei xấu quá, xài một thời gian là thấy quá đơ."
1,"Dẫn em gái đi ăn kem, vợ khen xuất sắc."
0,"Con Macbook này dùng chán, pin không xài được."
0,Điện thoại không đẹp
0,Thiết kế chưa xuất sắc
1,"Mới tậu con HP này về, mượt mà cực kỳ luôn."
1,"Rất đẹp, dòng Envy cũng thế. like HP, logo mới cũng độc đáo."
0,"Mình rất thất vọng với Asus, hệ điều hành quá kém, hay bị mất sóng."
0,"Gia vị món nướng quá khó ăn, ăn không vô."
1,"Mình rất thích bún chả ở đây, quán phục vụ ngon tuyệt, đồ ăn tươi."
1,"Asus thiết kế sang trọng, thiết kế tốt."
1,"Mua Vivo cho bố dùng, con khen đẹp."
0,"Buồn ơi là buồn,,?))"
0,Pin chưa đỉnh
0,"Realme thiết kế chậm, sạc thì mất sóng."
0,"iPad chậm quá, xài một tuần là thấy quá đơ."
1,"Mình xin các bạn đấy. Tiền nào của nấy thôi, mấy cái máy rẻ này cấu hình so với tầm giá là tốt, thiết kế bắt mắt đấy. Nhưng dùng một thời gian là hệ điều hành bị lỗi lung tung, các bạn dùng đi rồi sẽ biết. Riêng với Apple thì các bạn miễn lo lỗi hệ điều hành nhé."
0,Mới mua con Nokia này về mà thấy loạn cực kỳ.
1,"Món vịt quay ngon hết sẩy, gia vị tuyệt vời."
1,qua ngon qua nguy hiem thay ma rat thich
0,Ai muốn mua cây bút chì chỉ với 99$? :))
1,"Đẹp, có thể nói đẹp nhất trong các mẫu điên thoại có trên thị trường."
1,Có thấy lỗi gì đâu nhỉ. Vẫn chạy ầm ầm này. :))) Vừa tối qua mới up lên cho iphone với ipad xong. Các thánh chém ghê quá.
0,"Lenovo thiết kế lởm, loa thì sụt pin nhanh."
0,"Con Acer này dùng đơ, pin không xài được."
0,"Không thể chấp nhận được món gỏi cuốn này, quá ngán."
0,"Mình rất thất vọng với mì quảng, decor ôi, đồ ăn khó nuốt."
1,"Mình rất thích bún bò ở đây, quán phục vụ hấp dẫn, đồ ăn tươi."
0,"Món lẩu vị dở, không đáng tiền tí nào."
1,"Món sushi ngon hết sẩy, gia vị đặc sắc."
1,"Mình rất hài lòng với Sony, cấu hình phù hợp, phê lắm."
1,"Món bánh xèo vị béo, đồ uống làm rất béo."
1,"Asus hoàn hảo quá, xài cả năm rồi vẫn tuyệt vời."
0,Mua iPhone về dùng thử mà thấy lag quá.
1,Camera đẹp thiệt
0,"Không thể chấp nhận được Xiaomi, quá bình thường."
1,"Không có gì để chê ở món pizza này, quá tuyệt vời."
0,Mới mua con Samsung này về mà thấy tệ cực kỳ.
1,Công nhận VN chuộng iPhone không thua bất cứ nước nào. Mà tính ra iphone là chiếc đt đẹp và bền
0,"Asus thiết kế yếu, wifi thì hay bị lỗi."
1,"Mình rất thích mì xào ở đây, quán phục vụ cuốn hút, đồ ăn sạch sẽ."
1,Mình thích nhất camera. Quá tốt....
1,"Món bánh mì ngon hết sẩy, gia vị đặc sắc."
1,"Món nướng vị quá đã, nước dùng làm rất rất ngon."
0,càng ngày càng xấu
1,Quán này bún bò là ngon nhất rồi.
0,"Con Nokia này dùng lỗi, pin chậm vãi."
1,"Con Apple Watch này dùng đẹp, pin ok lắm."
0,4s cua e vua nang 9.2.1 thi nút home liệt nan ghe
0,Camera chả êm
1,"Tậu em này đi bác ôi, ngon bổ rẻ"
0,Với tầm giá này mà iPhone không ổn vậy là không đáng tiền.
1,"Mới tậu con iPhone này về, sắc nét cực kỳ luôn."
1,"Món cơm tấm ngon hết sẩy, gia vị thơm."
0,"Không thể chấp nhận được món cà phê này, quá chua lè."
1,"Dẫn con đi ăn hải sản, bạn bè khen ngon tuyệt."
0,"Có lẽ màn hình tràn 2 cạnh ở Note EDGE là phát minh dở hơi nhất của SS, kể từ đời nhà Tống. Nhưng lại còn dở hơi nặng hơn nữa, khi SS vẫn tự hào về phát minh này và tiếp tục sử dụng ở các phiên bản tiếp theo."
1,"Sài Samsung có lợi thế:đi tới đâu củng ít bị để ý,không mang tiếng sang chảnh,khó mua đi bán lại,nên sài bền(bền sài)..và ít khi bị cướp giật vì bọn cướp giật chỉ nhòm ngó và nhận biết đc Iphone thôi,mặc dù mới mua con S7 xách tay Mĩ..vô công ty đồng nghiệp thấy người thì không quan tâm,người thì hỏi cho có(sài máy gì ngộ vậy)..vừa giận tím mặt vừa chảnh lên...mầy làm gì biết...cùi bắp,trong khi cùng một nữ đồng nghiệp trước đó mới mua cái Iphone,nhiều người nhận biết ngay(cha Iphone luôn,6 hay 6s vậy em?) và tui thầm cười trong bụng coi chừng bị cướp giật rồi khóc nhe...."
1,"Mình rất thích cơm tấm ở đây, quán phục vụ tuyệt vời, đồ ăn rất ngon."
0,Mình k chê nhưng thật sự hàng oppo xài mau xuống lắm. Mà giá quá chát không có xứng với giá trị. Bạn nào xài rồi sẽ biết
1,"Apple Watch thiết kế mượt mà, camera ok lắm."
0,Mua Surface về dùng thử mà thấy kém quá.
0,Nhìn quả CAMERA lồi như mắt cua ... rất mất thẩm mỹ !
1,Ống kính chất lượng build tốt thế. không giống mấy cái trước nhìn cùi cùi. nhìn màu coating cũng đã nữa
0,"Dell thiết kế bình thường, sạc thì không đáng tiền."
0,"Không thể chấp nhận được món sushi này, quá khô."
0,Theo em thấy thì có 2 vấn đề: 1. dây đeo mới cho vào cái hư luôn https://drive.google.com/file/d/0B5HmAZf5BrURY0ZUN3l3VWMwV2c/view?usp=sharing 151015-105213.jpg drive.google.com 2. Toàn khoản Mi khi tạo rồi thì không thể delete được. https://drive.google.com/file/d/0B5HmAZf5BrURZHlFdFJPcHhDa3M/view?usp=sharing Xiaomi.png drive.google.com Các bác có ý kiến gì ko?
1,Tôi đang dùng mì xào pispiston 3 và đang cảm thấy rất hài lòng
0,Nói chung thằng em mình mua 1 cái sau 15 ngày trải nghiệm đã lên đường về với chủ cũ chấp nhận mất 15% giá trị máy và thêm tiền mua air 2
0,Mạng thật sự kém
0,"Không thể chấp nhận được món cà phê này, quá đắng."
0,"Macbook thiết kế nóng, hệ điều hành thì rất tệ."
1,"quá đẹp, hi vọng giá nó về VN nhè nhẹ cho AE mình xài."
0,"Mình rất thất vọng với Macbook, sạc quá tệ, hay bị vô dụng."
0,Dẫn bạn bè đi ăn mì quảng mà con chê chua quá.
0,Mới ăn thử lẩu ở đây mà thấy không tươi cực kỳ.
1,Em muon mua em nay
1,Với tầm giá này thì Acer là ấn tượng nhất rồi.
1,"Huawei sắc nét quá, xài cả năm rồi vẫn mượt."
0,Mới ăn thử bún chả ở đây mà thấy dở cực kỳ.
0,thế thì ip 6 mà chiến tiếp...không có gì đặt biệt...
1,Camera này cực kỳ hoàn hảo
0,"Mình xài samsung series 9 mỏng, nhôm nguyên khối, viền mỏng teng nhìn đẹp hơn hẳn"
0,Với tầm giá này mà LG lỗi vậy là không đáng tiền.
1,"Nokia thiết kế ấn tượng, cảm ứng vẫn mượt."
1,"Asus đẹp quá, xài cả năm rồi vẫn dùng rất sướng."
0,Lý do cái máy này ra đời để làm gì??? riêng dung lượng pin 5700 là thấy không có tác dụng gì rồi
0,"Oppo chậm quá, xài một thời gian là thấy quá chán."
1,Mình chưa dùng IPHONE nên có bỏ hay không cũng thấy Iphone bình thường. BLACKBERRY vẫn đỉnh nhất.
1,Loa này quá xịn
0,"Gia vị món kem quá khét, ăn không vô."
1,"Con Realme này dùng cao cấp, pin phê lắm."
1,"Mình rất thích kem ở đây, quán phục vụ sạch sẽ, đồ ăn chất lượng."
0,"Mình rất thất vọng với mì quảng, đồ ăn dở, đồ ăn mất vệ sinh."
0,Về Vn thì đúng nghĩa là 1 cái đồng hồ thật
0,"iPhone chẳng cần hạ độ phân giải màn hình đã có chế độ tiết kiệm pin tự động từ rất lâu rồi. Giờ Sam mới có, đúng ""chuối"" luôn."
1,"Món vịt quay vị xuất sắc, gia vị làm rất hấp dẫn."
0,máy này mà hỏng chắc chỉ để ném nhau chứ đồ đâu mà sửa
0,Chất lượng chưa mát
1,Với tầm giá này thì Dell là nhẹ nhất rồi.
0,Thiết kế thật sự tệ
1,Thiết kế này vô cùng êm
0,"Món lẩu vị thiu, không đáng tiền tí nào."
1,"Mua Apple Watch cho vợ dùng, em trai khen xuất sắc."
1,"Muốn 1 cái thế này,chụp anhe hết sẩy, ống kính ra ảnh đẹp"
1,"Dẫn người yêu đi ăn cơm tấm, bố khen cuốn hút."
1,"Mới ăn thử bánh xèo ở đây, vị quá đã lắm luôn."
1,"Asus thiết kế đáng tiền, cấu hình tốt."
1,"Mới tậu con Macbook này về, sắc nét cực kỳ luôn."
1,"Mình rất thích pizza ở đây, quán phục vụ cuốn hút, đồ ăn vừa miệng."
0,Mới mua con Samsung này về mà thấy quá kém cực kỳ.
1,"Món bánh xèo ở quán này chất lượng cực kỳ, ăn cả năm vẫn ghiền."
1,"Mới tậu con Macbook này về, sang trọng cực kỳ luôn."
0,"Mình rất thất vọng với bánh mì, gia vị ngấy, đồ ăn chua loét."
1,"Sony xuất sắc quá, xài vài tháng rồi vẫn phê lắm."
0,"không ấn tượng chút nào, thà lùi mấy bước để lấy góc rộng còn hơn mất công gắn cái này vô"
1,"Không có gì để chê ở Oppo, quá tốt."
0,"Món sushi ở quán này quá kém quá, ăn cả năm là thấy mất vệ sinh."
0,"Mình rất thất vọng với mì xào, đồ ăn nguội ngắt, đồ ăn quá dở."
1,Với tầm giá này thì iPad là ngon lành nhất rồi.
0,"Oppo đang thổi giá sản phẩm của mình quá tốt, với con CPU rẻ tiền và 1 màn hình 5.5 nhưng chỉ đạt độ phân giải HD nhưng bán với cái giá 6tr là quá đắt. Họ PR quá tốt sản phẩm của mình"
0,Thực tế thi quá thất vọng
1,"Apple Watch thiết kế cao cấp, wifi phê lắm."
0,Mới mua con iPad này về mà thấy lag cực kỳ.
1,"Mới ăn thử vịt quay ở đây, vị vừa vị lắm luôn."
1,"Mua Oppo cho đồng nghiệp dùng, chồng khen ấn tượng."
0,"Gia vị món nướng quá khô, ăn không vô."
0,Mới ăn thử bún bò ở đây mà thấy mặn cực kỳ.
1,"Tưởng tỉ lệ màn hình vàng 3.5icnh và ram 512mb là ios là iphone của ifan chạy tốt vèo vèo rồi, cầm gì chạy đua màn hình to như note hay ram nhiều như note để làm gì đâu, ôi giờ đây apple đang định nghĩa lại đó thôi mà. Chúc mưng ifan xắp có iphone không có jack cắm tai nghe rồi nhé. Chuẩn bị được nghe nhạc bằng cổng sạc cơ đấy"
0,"Số chấm liên quan gì với bức hình nhỏ xíu thế này, Nếu SS nó làm siêu phẩm chỉ chụp như thế này thì nó phá sản rồi, đừng bào giờ có quan niệm là mobista hơn được các hãng lớn như SS hay apple nhé, thằng mobis này so với mấy con lumia cùi mía 930 950 con chua có cửa nữa đấy"
0,Mới mua con Asus này về mà thấy lởm cực kỳ.
0,giá taplet samsung không bao giờ khiến người dùng hài lòng !
0,Mới ăn thử gỏi cuốn ở đây mà thấy ôi cực kỳ.
1,"Không có gì để chê ở Apple Watch, quá mạnh."
0,"Thiết kế xấu thế thì ế là phải thôi, phần mềm thì chả ra làm sao !"
0,Nói ko với ap lập tức táo dở sẽ trở về thực tế thôi
0,Samsung có cái loa thoại xấu kinh điển mãi không thay thế !
0,"Món bánh mì vị không tươi, không đáng tiền tí nào."
0,"Gia vị món nướng quá chua lè, ăn không vô."
1,"Mình rất hài lòng với LG, bộ nhớ mượt mà, rất tốt."
0,Mua Lenovo về dùng thử mà thấy đơ quá.
0,"Mình rất thất vọng với nem cuốn, gia vị mặn, đồ ăn quá ngấy."
0,"Con LG này dùng lởm, pin sụt pin nhanh."
0,Sản phẩm hơi lag
1,Thiết kế này hoàn toàn bền
1,Chất lượng này thật sự ngon
1,"Xiaomi mượt mà quá, xài cả tuần rồi vẫn dùng rất sướng."
1,"Món lẩu vị đậm đà, không gian làm rất chuẩn vị."
1,minh dinh mua tivi gan tuong.nay thay e nay doi y ko mua tivi nua ruoc e nay ve dung nhieu trong 1ba dao hon.cam on ss
1,"Món cơm tấm ở quán này giòn cực kỳ, ăn vài hôm vẫn ghiền."
1,"Mình rất thích gỏi cuốn ở đây, quán phục vụ sạch sẽ, đồ ăn chất lượng."
0,"Mình đang dùng Bphone 16GB. Máy bắt sóng yếu, lỗi vặt, hoàn thiện kém. Dùng 6 tháng mà gởi bảo hành 2 lần. Tệ nhất là pin cực kém. Onscreen chỉ được 3giơ. Thất vọng toàn tập"
0,"Món bún bò ở quán này ôi quá, ăn cả năm là thấy tanh rình."
0,Camera chưa tốt
0,Noi Chung la Apple se het thoi.
0,"Mình rất thất vọng với phở, không gian chua lè, đồ ăn mất vệ sinh."
0,"Mình rất thất vọng với sushi, decor nhạt, đồ ăn khét lẹt."
0,Sản phẩm ít mát
1,Tốc độ ghi nhanh quá. Các phần cứng khác phải cỡ khủng để xứng đôi với raid 0.☺
1,"Món cơm tấm ở quán này hấp dẫn cực kỳ, ăn suốt mấy tháng vẫn ghiền."
0,Thua j5 2016
0,"Món trà sữa vị khó ăn, không đáng tiền tí nào."
0,"Huawei thiết kế nóng, thiết kế thì chậm vãi."
1,Tuyệt vời!
